filename,width,height,class,xmin,ymin,xmax,ymax
2200.jpg,256,256,pepperbell_bacterial,8,10,251,254
1472.jpg,256,256,grape_healthy,31,12,220,237
187.JPG,256,256,apple_black_rot,20,20,241,224
852.JPG,256,256,apple_healthy,9,9,244,235
629.JPG,256,256,apple_healthy,33,14,229,239
2227.jpg,256,256,pepperbell_bacterial,15,6,231,251
822.JPG,256,256,apple_healthy,15,19,242,241
789.JPG,256,256,apple_healthy,7,20,232,231
2352.jpg,256,256,pepperbell_bacterial,17,16,246,244
1114.JPG,256,256,grape_black_rot,36,19,233,234
1799.jpg,256,256,grape_healthy,9,1,252,253
955.JPG,256,256,apple_healthy,17,3,240,256
2472.jpg,256,256,pepperbell_healthy,5,11,233,240
1901.jpg,256,256,grape_healthy,21,12,229,227
44.JPG,256,256,apple_black_rot,20,5,248,172
481.JPG,256,256,apple_healthy,32,7,228,254
253.JPG,256,256,apple_black_rot,30,6,245,206
889.JPG,256,256,apple_healthy,24,13,236,221
1286.JPG,256,256,grape_black_rot,29,16,230,236
2112.jpg,256,256,pepperbell_bacterial,12,7,251,251
473.JPG,256,256,apple_black_rot,14,9,241,213
2230.jpg,256,256,pepperbell_bacterial,12,4,251,248
1291.JPG,256,256,grape_black_rot,13,8,228,245
2742.jpg,256,256,pepperbell_healthy,9,4,256,255
1546.jpg,256,256,grape_healthy,12,7,235,234
880.JPG,256,256,apple_healthy,16,15,242,250
274.JPG,256,256,apple_black_rot,25,23,237,232
549.JPG,256,256,apple_healthy,32,10,212,244
1247.JPG,256,256,grape_black_rot,24,16,241,230
659.JPG,256,256,apple_healthy,50,12,228,234
1378.JPG,256,256,grape_black_rot,19,17,236,244
697.JPG,256,256,apple_healthy,65,18,252,195
851.JPG,256,256,apple_healthy,12,1,218,256
2453.jpg,256,256,pepperbell_healthy,22,17,239,251
438.JPG,256,256,apple_black_rot,6,7,205,185
2878.jpg,256,256,pepperbell_healthy,21,1,231,256
1011.JPG,256,256,grape_black_rot,34,12,230,248
2675.jpg,256,256,pepperbell_healthy,9,4,243,254
417.JPG,256,256,apple_black_rot,15,15,242,256
137.JPG,256,256,apple_black_rot,33,17,236,216
1516.jpg,256,256,grape_healthy,13,15,242,235
1096.JPG,256,256,grape_black_rot,3,30,227,235
160.JPG,256,256,apple_black_rot,15,4,247,201
1127.JPG,256,256,grape_black_rot,20,8,238,235
254.JPG,256,256,apple_black_rot,23,17,233,233
2401.jpg,256,256,pepperbell_healthy,21,6,233,256
1495.jpg,256,256,grape_healthy,7,5,252,253
2390.jpg,256,256,pepperbell_bacterial,13,14,245,256
2503.jpg,256,256,pepperbell_healthy,16,4,212,248
2800.jpg,256,256,pepperbell_healthy,17,3,238,256
1836.jpg,256,256,grape_healthy,8,7,209,243
1098.JPG,256,256,grape_black_rot,17,26,227,208
2698.jpg,256,256,pepperbell_healthy,18,1,237,247
141.JPG,256,256,apple_black_rot,17,14,242,182
848.JPG,256,256,apple_healthy,24,18,215,256
2038.jpg,256,256,pepperbell_bacterial,36,4,242,247
2060.jpg,256,256,pepperbell_bacterial,20,4,242,222
2308.jpg,256,256,pepperbell_bacterial,29,3,236,256
116.JPG,256,256,apple_black_rot,29,12,232,249
1692.jpg,256,256,grape_healthy,17,14,232,232
1599.jpg,256,256,grape_healthy,25,35,211,221
2556.jpg,256,256,pepperbell_healthy,36,6,235,256
2044.jpg,256,256,pepperbell_bacterial,22,3,251,242
995.JPG,256,256,grape_black_rot,19,14,238,248
395.JPG,256,256,apple_black_rot,19,2,243,175
1742.jpg,256,256,grape_healthy,23,22,231,232
1155.JPG,256,256,grape_black_rot,25,15,236,224
702.JPG,256,256,apple_healthy,35,12,228,244
488.JPG,256,256,apple_healthy,21,19,247,251
1757.jpg,256,256,grape_healthy,12,5,256,251
205.JPG,256,256,apple_black_rot,9,7,256,183
2327.jpg,256,256,pepperbell_bacterial,12,9,241,247
2489.jpg,256,256,pepperbell_healthy,30,14,239,238
1859.jpg,256,256,grape_healthy,6,7,243,247
227.JPG,256,256,apple_black_rot,57,5,249,192
1191.JPG,256,256,grape_black_rot,14,10,231,231
1941.jpg,256,256,pepperbell_bacterial,26,7,243,251
1219.JPG,256,256,grape_black_rot,47,16,246,242
2297.jpg,256,256,pepperbell_bacterial,15,9,222,247
2588.jpg,256,256,pepperbell_healthy,36,12,254,242
599.JPG,256,256,apple_healthy,17,12,240,229
1623.jpg,256,256,grape_healthy,16,5,244,247
2432.jpg,256,256,pepperbell_healthy,13,4,231,256
2573.jpg,256,256,pepperbell_healthy,2,1,231,256
1310.JPG,256,256,grape_black_rot,9,2,250,243
2455.jpg,256,256,pepperbell_healthy,18,20,242,256
1035.JPG,256,256,grape_black_rot,8,19,244,219
2786.jpg,256,256,pepperbell_healthy,35,9,235,242
2158.jpg,256,256,pepperbell_bacterial,29,22,239,241
2768.jpg,256,256,pepperbell_healthy,7,3,228,256
2228.jpg,256,256,pepperbell_bacterial,10,4,236,239
328.JPG,256,256,apple_black_rot,14,4,245,192
2592.jpg,256,256,pepperbell_healthy,26,2,249,256
2827.jpg,256,256,pepperbell_healthy,9,5,230,256
732.JPG,256,256,apple_healthy,8,2,225,244
1332.JPG,256,256,grape_black_rot,37,13,233,235
357.JPG,256,256,apple_black_rot,33,9,235,224
2445.jpg,256,256,pepperbell_healthy,1,4,243,255
293.JPG,256,256,apple_black_rot,29,17,227,223
2735.jpg,256,256,pepperbell_healthy,23,7,227,256
1399.JPG,256,256,grape_black_rot,4,15,231,244
626.JPG,256,256,apple_healthy,36,28,238,243
2876.jpg,256,256,pepperbell_healthy,4,1,231,256
2481.jpg,256,256,pepperbell_healthy,12,9,255,229
2347.jpg,256,256,pepperbell_bacterial,52,18,239,251
720.JPG,256,256,apple_healthy,23,31,241,256
369.JPG,256,256,apple_black_rot,25,15,233,183
1825.jpg,256,256,grape_healthy,17,5,234,252
224.JPG,256,256,apple_black_rot,6,5,230,191
2766.jpg,256,256,pepperbell_healthy,22,3,247,230
2474.jpg,256,256,pepperbell_healthy,12,10,226,232
723.JPG,256,256,apple_healthy,43,10,246,256
911.JPG,256,256,apple_healthy,29,6,245,251
1900.jpg,256,256,grape_healthy,22,21,231,232
740.JPG,256,256,apple_healthy,27,4,201,252
786.JPG,256,256,apple_healthy,1,1,246,256
1750.jpg,256,256,grape_healthy,14,11,235,246
2684.jpg,256,256,pepperbell_healthy,13,4,241,256
1276.JPG,256,256,grape_black_rot,41,16,214,222
1650.jpg,256,256,grape_healthy,9,17,219,248
1739.jpg,256,256,grape_healthy,26,5,244,246
122.JPG,256,256,apple_black_rot,29,16,219,185
2705.jpg,256,256,pepperbell_healthy,26,16,226,247
2222.jpg,256,256,pepperbell_bacterial,30,7,235,237
1646.jpg,256,256,grape_healthy,20,20,242,243
285.JPG,256,256,apple_black_rot,15,13,239,242
804.JPG,256,256,apple_healthy,20,7,237,256
1535.jpg,256,256,grape_healthy,17,2,241,241
136.JPG,256,256,apple_black_rot,23,13,237,214
560.JPG,256,256,apple_healthy,37,12,231,220
